p_id,wave_num,time_glbcc
Ph-W108534,12,8
Ph-W108635,12,17
Ph-W108638,12,17
Ph-W108675,12,10
Ph-W108680,12,37
Ph-W108761,12,39
Ph-W108835,12,8
Ph-W109090,12,9
Ph-W109135,12,14
Ph-W109196,12,36
Ph-W109270,12,7
Ph-W109320,12,21
Ph-W109339,12,13
Ph-W109355,12,9
Ph-W109447,12,20
Ph-W109453,12,26
Ph-W109463,12,10
Ph-W109482,12,15
Ph-W109691,12,12
Ph-W109698,12,16
Ph-W109817,12,9
Ph-W109831,12,16
Ph-W109855,12,25
Ph-W109888,12,12
Ph-W110846,12,19
Ph-W114306,12,16
Ph-W116741,12,9
Ph-W117765,12,32
Ph-W118443,12,28
Ph-W118980,12,14
Ph-W200026,12,13
Ph-W200056,12,12
Ph-W200078,12,15
Ph-W200242,12,13
Ph-W200329,12,6
Ph-W200528,12,9
Ph-W200552,12,14
Ph-W200563,12,9
Ph-W200805,12,15
Ph-W200908,12,9
Ph-W200915,12,15
Ph-W200982,12,22
Ph-W201080,12,10
Ph-W201159,12,23
Ph-W201290,12,9
Ph-W201293,12,10
Ph-W201369,12,51
Ph-W201461,12,12
Ph-W201541,12,15
Ph-W201580,12,21
Ph-W201607,12,15
Ph-W201734,12,9
Ph-W201747,12,45
Ph-W201756,12,10
Ph-W201759,12,12
Ph-W201868,12,9
Ph-W201869,12,17
Ph-W201952,12,8
Ph-W201982,12,18
Ph-W202154,12,13
Ph-W202187,12,19
Ph-W202189,12,18
Ph-W202213,12,16
Ph-W202242,12,7
Ph-W202264,12,20
Ph-W202323,12,18
Ph-W202357,12,11
Ph-W202363,12,39
Ph-W202418,12,14
Ph-W202438,12,7
Ph-W202449,12,25
Ph-W202460,12,18
Ph-W202493,12,14
Ph-W202529,12,21
Ph-W202696,12,16
Ph-W202712,12,9
Ph-W202780,12,5
Ph-W202825,12,26
Ph-W202826,12,10
Ph-W202839,12,75
Ph-W202843,12,8
Ph-W202900,12,12
Ph-W202951,12,28
Ph-W202974,12,10
Ph-W202979,12,11
Ph-W203136,12,7
Ph-W203233,12,81
Ph-W203287,12,11
Ph-W203467,12,18
Ph-W203470,12,10
Ph-W203484,12,16
Ph-W203504,12,8
Ph-W203593,12,11
Ph-W203679,12,12
Ph-W203717,12,8
Ph-W203797,12,15
Ph-W203799,12,5
Ph-W203903,12,13
Ph-W204023,12,6
Ph-W204055,12,13
Ph-W204140,12,17
Ph-W204175,12,7
Ph-W204278,12,10
Ph-W204572,12,13
Ph-W204613,12,13
Ph-W204630,12,20
Ph-W204645,12,12
Ph-W204658,12,10
Ph-W204662,12,148
Ph-W204671,12,12
Ph-W204692,12,15
Ph-W204921,12,15
Ph-W205120,12,8
Ph-W205148,12,11
Ph-W205211,12,9
Ph-W205790,12,10
Ph-W206317,12,5
Ph-W206545,12,9
Ph-W206657,12,14
Ph-W206717,12,8
Ph-W206760,12,18
Ph-W206830,12,10
Ph-W206845,12,21
Ph-W206886,12,21
Ph-W207182,12,8
Ph-W207349,12,44
Ph-W207429,12,11
Ph-W207472,12,16
Ph-W207822,12,54
Ph-W207826,12,20
Ph-W207986,12,4
Ph-W208442,12,27
Ph-W208945,12,18
Ph-W208975,12,183
Ph-W208991,12,11
Ph-W209194,12,39
Ph-W209236,12,15
Ph-W209298,12,14
Ph-W209341,12,9
Ph-W209499,12,5
Ph-W209500,12,12
Ph-W209599,12,21
Ph-W209658,12,16
Ph-W209671,12,25
Ph-W209796,12,13
Ph-W209969,12,35
Ph-W209998,12,21
Ph-W210055,12,32
Ph-W210205,12,25
Ph-W210345,12,20
Ph-W210545,12,19
Ph-W210611,12,10
Ph-W210664,12,33
Ph-W210714,12,15
Ph-W210841,12,26
Ph-W210902,12,13
Ph-W210941,12,8
Ph-W211012,12,166
Ph-W211138,12,7
Ph-W211344,12,12
Ph-W211360,12,13
Ph-W211396,12,19
Ph-W211509,12,21
Ph-W211696,12,34
Ph-W211703,12,22
Ph-W211723,12,27
Ph-W211837,12,5
Ph-W211859,12,22
Ph-W211906,12,10
Ph-W211933,12,7
Ph-W211935,12,22
Ph-W211978,12,8
Ph-W211995,12,7
Ph-W212085,12,34
Ph-W212096,12,150
Ph-W212146,12,36
Ph-W212229,12,24
Ph-W212286,12,18
Ph-W212476,12,26
Ph-W212501,12,30
Ph-W212557,12,12
Ph-W212579,12,28
Ph-W212618,12,20
Ph-W212668,12,15
Ph-W212739,12,16
Ph-W212769,12,12
Ph-W212771,12,18
Ph-W212780,12,19
Ph-W212829,12,10
Ph-W212832,12,501
Ph-W212856,12,10
Ph-W212874,12,7
Ph-W213009,12,14
Ph-W213033,12,12
Ph-W213036,12,14
Ph-W213143,12,6
Ph-W213165,12,23
Ph-W213171,12,14
Ph-W213282,12,20
Ph-W213324,12,19
Ph-W213561,12,27
Ph-W213595,12,26
Ph-W213602,12,46
Ph-W213626,12,24
Ph-W213663,12,12
Ph-W213665,12,11
Ph-W214025,12,7
Ph-W214117,12,7
Ph-W214121,12,20
Ph-W214177,12,6
Ph-W214182,12,3
Ph-W214189,12,7
Ph-W214297,12,22
Ph-W214373,12,13
Ph-W214478,12,8
Ph-W214623,12,13
Ph-W214718,12,22
Ph-W214726,12,42
Ph-W214750,12,10
Ph-W214763,12,12
Ph-W214776,12,7
Ph-W214820,12,108
Ph-W215107,12,9
Ph-W215177,12,8
Ph-W215261,12,7
Ph-W215285,12,17
Ph-W215333,12,10
Ph-W215357,12,11
Ph-W215386,12,9
Ph-W215395,12,18
Ph-W215498,12,13
Ph-W215813,12,9
Ph-W215957,12,185
Ph-W215997,12,25
Ph-W216098,12,15
Ph-W216399,12,9
Ph-W216415,12,14
Ph-W216416,12,29
Ph-W216458,12,15
Ph-W216706,12,9
Ph-W216882,12,12
Ph-W216886,12,16
Ph-W216917,12,9
Ph-W216962,12,16
Ph-W217030,12,23
Ph-W217119,12,11
Ph-W217191,12,13
Ph-W217226,12,7
Ph-W217238,12,17
Ph-W217329,12,10
Ph-W217334,12,41
Ph-W217367,12,12
Ph-W217464,12,13
Ph-W217497,12,31
Ph-W217550,12,12
Ph-W218062,12,11
Ph-W218145,12,48
Ph-W218776,12,11
Ph-W218795,12,8
Ph-W218941,12,8
Ph-W219122,12,17
Ph-W219239,12,19
Ph-W219271,12,17
Ph-W219301,12,26
Ph-W219409,12,13
Ph-W219444,12,19
Ph-W219723,12,10
Ph-W300025,12,7
Ph-W300058,12,9
Ph-W300141,12,11
Ph-W300149,12,6
Ph-W300150,12,7
Ph-W300329,12,42
Ph-W300468,12,18
Ph-W300482,12,14
Ph-W300499,12,18
Ph-W300528,12,250
Ph-W300546,12,6
Ph-W300560,12,10
Ph-W300563,12,13
Ph-W300577,12,25
Ph-W300765,12,39
Ph-W300915,12,11
Ph-W300941,12,11
Ph-W300944,12,12
Ph-W300978,12,12
Ph-W301040,12,71
Ph-W301057,12,8
Ph-W301069,12,46
Ph-W301082,12,10
Ph-W301271,12,66
Ph-W301354,12,12
Ph-W301373,12,37
Ph-W301436,12,6
Ph-W301462,12,11
Ph-W301471,12,14
Ph-W301511,12,19
Ph-W301545,12,8
Ph-W301779,12,122
Ph-W301973,12,12
Ph-W301999,12,15
Ph-W302050,12,22
Ph-W302186,12,36
Ph-W302264,12,10
Ph-W302284,12,9
Ph-W302362,12,22
Ph-W302387,12,19
Ph-W302391,12,20
Ph-W302489,12,12
Ph-W302515,12,17
Ph-W302632,12,350
Ph-W302653,12,7
Ph-W302697,12,15
Ph-W302699,12,12
Ph-W302727,12,7
Ph-W302839,12,12
Ph-W302848,12,82
Ph-W302871,12,8
Ph-W302942,12,12
Ph-W302958,12,24
Ph-W302984,12,9
Ph-W303053,12,11
Ph-W303084,12,10
Ph-W303171,12,10
Ph-W303195,12,14
Ph-W303277,12,22
Ph-W303341,12,15
Ph-W303345,12,6
Ph-W303430,12,27
Ph-W303461,12,12
Ph-W303547,12,18
Ph-W303647,12,40
Ph-W303683,12,65
Ph-W303757,12,24
Ph-W303887,12,62
Ph-W303892,12,9
Ph-W303970,12,13
Ph-W303984,12,18
Ph-W304009,12,28
Ph-W304050,12,21
Ph-W304051,12,24
Ph-W304077,12,14
Ph-W304239,12,17
Ph-W304246,12,34
Ph-W304345,12,22
Ph-W304377,12,17
Ph-W304389,12,14
Ph-W304500,12,17
Ph-W304558,12,16
Ph-W304751,12,15
Ph-W304765,12,42
Ph-W304791,12,12
Ph-W304846,12,22
Ph-W304854,12,15
Ph-W304948,12,20
R2NM10009,12,4
R2NM1005,12,46
R2NM10196,12,69
R2NM10242,12,12
R2NM10309,12,16
R2NM10448,12,19
R2NM10495,12,13
R2NM10658,12,13
R2NM10662,12,12
R2NM10749,12,13
R2NM10789,12,6
R2NM10905,12,19
R2NM10991,12,6
R2NM11104,12,11
R2NM11144,12,15
R2NM11442,12,19
R2NM11513,12,7
R2NM11521,12,13
R2NM11522,12,7
R2NM11568,12,18
R2NM11609,12,8
R2NM11644,12,14
R2NM11686,12,13
R2NM11694,12,16
R2NM11912,12,17
R2NM11951,12,8
R2NM1212,12,10
R2NM12150,12,14
R2Nm12228,12,38
R2NM12294,12,9
R2NM1236,12,12
R2NM12486,12,9
R2NM12692,12,10
R2NM12848,12,4
R2NM1295,12,11
R2NM13057,12,8
R2NM13314,12,5
R2NM13360,12,17
R2NM13402,12,11
R2NM13561,12,13
R2NM13737,12,17
R2NM13748,12,16
R2NM14027,12,10
R2NM14232,12,12
R2NM14355,12,6
R2NM14361,12,32
R2NM14538,12,21
R2NM14606,12,52
R2NM1465,12,10
R2NM14797,12,11
R2NM14856,12,17
R2NM15133,12,21
R2NM15490,12,14
R2NM16057,12,16
r2nm16258,12,6
R2NM16591,12,13
R2NM16634,12,7
R2NM16838,12,7
R2NM1697,12,17
R2NM1702,12,9
R2NM17153,12,23
R2NM17477,12,24
R2NM17767,12,21
R2NM18016,12,12
R2NM18038,12,11
R2NM18219,12,7
R2NM18247,12,10
R2NM18272,12,17
R2NM18455,12,13
R2NM18709,12,16
R2NM18715,12,11
R2NM18837,12,14
R2NM18839,12,11
R2NM18909,12,15
R2NM18957,12,12
R2NM18967,12,19
R2NM19045,12,9
R2NM19088,12,12
R2NM19219,12,5
R2NM19239,12,6
R2NM19307,12,8
r2nm19343,12,11
R2NM1957,12,27
R2NM20016,12,7
R2NM20055,12,6
R2NM20568,12,9
R2NM20630,12,8
R2NM20854,12,12
R2NM21070,12,15
R2NM21090,12,10
R2NM21130,12,15
R2NM21429,12,10
R2NM21476,12,8
R2NM21571,12,16
R2NM226,12,8
R2NM2294,12,8
R2NM2490,12,10
R2NM2602,12,12
R2NM2676,12,26
R2NM282,12,12
R2NM2959,12,18
R2NM2993,12,3184
R2NM3084,12,22
R2NM3243,12,13
R2NM327,12,14
R2NM328,12,11
R2NM3372,12,7
R2NM342,12,16
R2NM3458,12,7
R2NM356,12,8
R2NM3760,12,10
R2NM3921,12,8
R2NM3971,12,10
R2NM40005,12,42
R2NM40085,12,19
R2NM40105,12,22
R2NM40232,12,14
R2NM40529,12,19
R2NM40646,12,21
R2NM40722,12,8
R2NM40924,12,14
R2NM41021,12,13
R2NM41085,12,25
R2NM41301,12,41
R2NM41336,12,11
R2NM41516,12,11
R2NM41634,12,13
R2NM41670,12,20
R2NM4175,12,12
R2NM41782,12,40
R2NM41785,12,9
R2NM41852,12,17
R2NM41866,12,39
R2NM41940,12,10
R2NM42017,12,12
R2NM42108,12,6
R2NM42115,12,10
R2NM42285,12,33
R2NM42299,12,27
R2NM42374,12,46
R2NM4244,12,16
R2NM4255,12,9
R2NM42624,12,9
R2NM42649,12,21
R2NM42660,12,17
R2NM42708,12,9
R2NM42727,12,14
R2NM42842,12,22
R2NM43027,12,21
R2NM43032,12,17
R2NM43055,12,27
R2NM43124,12,9
R2NM43342,12,27
R2NM43396,12,10
R2NM43435,12,20
R2NM4345,12,17
R2NM43470,12,13
R2NM43609,12,21
R2NM43614,12,49
R2NM43729,12,12
R2NM44152,12,20
R2NM44165,12,22
R2NM44328,12,14
R2NM44374,12,15
R2NM4451,12,15
R2NM44659,12,17
R2NM44804,12,24
R2NM44890,12,17
R2NM44894,12,15
R2NM45359,12,10
R2NM4558,12,77
R2NM45667,12,31
R2NM45671,12,10
R2NM45821,12,6
R2NM45842,12,18
R2NM4592,12,24
R2NM473,12,13
R2NM4814,12,11
R2NM4874,12,7
R2NM5020,12,6
R2NM5145,12,14
R2NM5163,12,15
R2NM5205,12,18
R2NM5618,12,14
R2NM5643,12,10
R2NM5654,12,6
R2NM5682,12,20
R2NM5701,12,11
R2NM5883,12,13
R2NM6024,12,13
R2NM6204,12,9
R2NM652,12,18
R2NM657,12,7
R2NM670,12,6
R2NM6835,12,10
R2NM7098,12,11
R2NM7137,12,14
R2NM738,12,22
R2NM7438,12,9
R2NM7441,12,10
R2NM7576,12,7
R2NM7632,12,5
R2NM7702,12,17
R2NM832,12,10
R2NM8341,12,16
R2NM8400,12,20
R2NM8629,12,8
R2NM8825,12,19
R2NM8854,12,19
R2NM8892,12,24
R2NM8903,12,25
R2NM8907,12,11
R2NM9005,12,8
R2NM9017,12,10
R2NM9174,12,11
R2NM9238,12,7
R2NM9368,12,18
R2NM9456,12,7
R2NM9545,12,15
R2NM98,12,7
R2NM9841,12,9
R2PH1,12,21
R2PH1009,12,13
R2PH10192,12,14
R2PH10346,12,8
R2PH10467,12,39
R2PH10469,12,13
R2PH10531,12,10
R2PH10693,12,17
R2PH10738,12,52
R2PH10771,12,16
R2PH10805,12,12
R2PH10809,12,16
R2PH10927,12,30
R2PH11103,12,6
R2PH11261,12,13
R2PH11292,12,23
R2PH11432,12,32
R2PH11594,12,33
R2PH11790,12,8
R2PH11825,12,7
R2PH11880,12,13
R2PH11984,12,10
R2PH11991,12,47
R2PH12149,12,14
R2PH12158,12,18
R2PH1218,12,16
R2PH1237,12,15
R2PH12603,12,18
R2PH12667,12,30
R2PH12703,12,13
R2PH12826,12,14
R2PH13062,12,17
R2PH13113,12,18
R2PH13201,12,13
R2PH13443,12,14
R2PH13466,12,11
R2PH13552,12,8
R2PH1357,12,15
R2PH13623,12,17
R2PH13703,12,11
R2PH13804,12,19
R2PH13846,12,14
R2PH13896,12,9
R2PH1391,12,8
R2PH13948,12,19
R2PH14002,12,19
R2PH14036,12,56
R2PH14245,12,21
R2PH14353,12,22
R2PH14616,12,11
R2PH14718,12,29
R2PH14725,12,10
R2PH14807,12,44
R2PH14853,12,14
R2PH1488,12,13
R2PH1489,12,13
R2PH15031,12,17
R2PH151,12,13
R2PH15122,12,11
R2PH15254,12,28
R2PH15301,12,23
R2PH15324,12,7
R2PH15392,12,6
R2PH15482,12,63
R2PH155,12,17
R2PH15616,12,110
R2PH15617,12,23
R2PH15731,12,16
R2PH15819,12,96
R2PH15865,12,34
R2PH16027,12,13
R2PH16079,12,13
R2PH16143,12,26
R2PH16206,12,26
R2PH1622,12,32
R2PH16273,12,6
R2PH1639,12,10
R2PH16456,12,16
R2PH1652,12,11
R2PH16550,12,14
R2PH16603,12,11
R2PH16667,12,7
R2PH1671,12,53
R2PH16826,12,101
R2PH16880,12,9
R2PH16913,12,11
R2PH1705,12,10
R2PH17068,12,48
R2PH17144,12,10
R2PH17206,12,10
R2PH17223,12,9
R2PH17276,12,14
R2PH17337,12,7
R2PH17356,12,20
R2PH17450,12,6
R2PH17572,12,18
R2PH17619,12,14
R2PH17640,12,9
R2PH1788,12,25
R2PH17888,12,11
R2PH17913,12,78
R2PH18069,12,12
R2PH18088,12,18
R2PH18109,12,3
R2PH1811,12,12
R2PH1844,12,16
R2PH1858,12,13
R2PH18617,12,19
R2PH18653,12,9
R2PH1869,12,14
R2PH18718,12,7
R2PH1881,12,8
R2PH1894,12,13
R2PH19132,12,11
R2PH1916,12,14
R2PH19181,12,14
R2PH19220,12,14
R2PH19232,12,13
R2PH19392,12,9
R2PH19437,12,15
R2PH19636,12,14
R2PH1965,12,23
R2PH1972,12,10
R2PH19893,12,19
R2PH19947,12,9
R2PH20247,12,11
